image_id,sun_azimuth_angle,current_sub_label,global_prob,center_zoom_prob,delta_i,physics_pred,gated_refined_label,is_flipped
eval_00396.png,173.96,1,0.7236,0.6999,-0.0021,0,1,0
eval_00397.png,169.9,0,0.4016,0.3185,-0.2311,0,0,0
eval_00398.png,225.84,1,0.9376,0.814,0.0843,1,1,0
eval_00399.png,170.0,1,0.7085,0.6656,0.2439,1,1,0
eval_00400.png,157.49,1,0.8862,0.6953,-0.0256,0,1,0
eval_00401.png,97.87,1,0.7645,0.5493,-0.0339,0,1,0
eval_00402.png,117.7,1,0.653,0.5539,0.0039,1,1,0
eval_00403.png,98.72,1,0.795,0.7702,0.0175,1,1,0
eval_00404.png,135.12,1,0.6883,0.5573,-0.001,0,1,0
eval_00405.png,136.99,1,0.8843,0.6885,0.1508,1,1,0
eval_00406.png,27.22,0,0.5892,0.4717,-0.0496,0,0,0
eval_00407.png,16.69,1,0.6291,0.7537,0.0776,1,1,0
eval_00408.png,147.85,1,0.6848,0.4544,-0.0153,0,1,0
eval_00409.png,302.24,0,0.1932,0.4863,0.0031,1,0,0
eval_00410.png,49.88,1,0.85,0.741,0.0118,1,1,0
eval_00411.png,104.87,1,0.7133,0.5601,-0.0054,0,1,0
eval_00412.png,92.44,1,0.6006,0.5272,0.042,1,1,0
eval_00413.png,14.59,1,0.6126,0.5887,0.1275,1,1,0
eval_00414.png,101.05,1,0.8224,0.8201,-0.0051,0,1,0
eval_00415.png,132.26,1,0.8415,0.5793,0.048,1,1,0
eval_00416.png,153.5,1,0.8793,0.7495,-0.0061,0,1,0
eval_00417.png,170.87,1,0.7959,0.6346,-0.0341,0,1,0
eval_00418.png,92.33,1,0.7052,0.6525,0.1061,1,1,0
eval_00419.png,96.7,1,0.8753,0.8472,-0.0337,0,1,0
eval_00420.png,1.12,1,0.7361,0.8214,-0.3036,0,1,0
eval_00421.png,110.02,1,0.7026,0.6564,0.0701,1,1,0
eval_00422.png,168.76,1,0.5769,0.7044,0.2074,1,1,0
eval_00423.png,19.2,1,0.5941,0.4463,0.2255,1,1,0
eval_00424.png,164.85,1,0.8647,0.7602,-0.0114,0,1,0
eval_00425.png,249.34,1,0.4423,0.5414,0.0451,1,1,0
eval_00426.png,167.14,1,0.84,0.7228,-0.0171,0,1,0
eval_00427.png,118.44,1,0.735,0.7646,0.0093,1,1,0
eval_00428.png,117.43,1,0.7025,0.6677,0.0167,1,1,0
eval_00429.png,85.77,1,0.7954,0.7698,0.021,1,1,0
eval_00430.png,270.11,1,0.3968,0.3656,0.0354,1,1,0
eval_00431.png,120.32,1,0.6784,0.7036,-0.0106,0,1,0
eval_00432.png,56.01,1,0.7748,0.8642,0.2737,1,1,0
eval_00433.png,245.22,1,0.8729,0.7464,0.034,1,1,0
eval_00434.png,132.18,1,0.72,0.5853,-0.0526,0,1,0
eval_00435.png,29.41,1,0.8869,0.705,-0.0386,0,1,0
eval_00436.png,10.45,1,0.3742,0.3429,0.0594,1,1,0
eval_00437.png,340.24,0,0.2614,0.2804,-0.2026,0,0,0
eval_00438.png,133.98,1,0.6601,0.7313,0.0389,1,1,0
eval_00439.png,95.42,1,0.7708,0.6062,-0.0092,0,1,0
eval_00440.png,222.97,1,0.853,0.7027,0.0159,1,1,0
eval_00441.png,144.94,1,0.7903,0.669,-0.0229,0,1,0
eval_00442.png,170.7,1,0.8711,0.7202,0.106,1,1,0
eval_00443.png,169.77,1,0.8245,0.8018,0.1391,1,1,0
eval_00444.png,112.34,1,0.6064,0.5885,-0.0157,0,1,0
eval_00445.png,6.61,0,0.3117,0.2777,-0.0206,0,0,0
eval_00446.png,138.98,1,0.6838,0.6728,-0.0164,0,1,0
eval_00447.png,113.4,1,0.6964,0.6584,0.0943,1,1,0
eval_00448.png,69.41,1,0.7721,0.7341,-0.0681,0,1,0
eval_00449.png,176.79,1,0.8396,0.6679,0.0521,1,1,0
eval_00450.png,138.56,1,0.8382,0.8009,-0.0241,0,1,0
eval_00451.png,111.05,1,0.7517,0.6643,0.067,1,1,0
eval_00452.png,212.14,1,0.7123,0.6745,0.1811,1,1,0
eval_00453.png,144.81,1,0.5887,0.603,-0.0138,0,1,0
eval_00454.png,91.73,1,0.6631,0.5796,0.0028,1,1,0
eval_00455.png,170.43,1,0.7644,0.73,0.0522,1,1,0
eval_00456.png,85.08,1,0.5702,0.4754,-0.0025,0,1,0
eval_00457.png,118.79,1,0.6578,0.6349,-0.0028,0,1,0
eval_00458.png,335.68,0,0.2335,0.2838,-0.1364,0,0,0
eval_00459.png,136.14,1,0.7293,0.4608,-0.01,0,1,0
eval_00460.png,150.33,1,0.7058,0.6143,-0.0222,0,1,0
eval_00461.png,95.61,1,0.704,0.6227,-0.003,0,1,0
eval_00462.png,116.47,1,0.7545,0.7599,-0.0248,0,1,0
eval_00463.png,134.37,1,0.6743,0.5533,0.1658,1,1,0
eval_00464.png,89.47,1,0.7711,0.5633,0.0236,1,1,0
eval_00465.png,160.56,1,0.7136,0.6105,-0.0068,0,1,0
eval_00466.png,145.97,1,0.8648,0.8523,0.0227,1,1,0
eval_00467.png,106.62,1,0.7805,0.5709,-0.0549,0,1,0
eval_00468.png,168.73,1,0.5711,0.5834,0.0028,1,1,0
eval_00469.png,154.15,1,0.6255,0.4776,-0.4046,0,1,0
eval_00470.png,129.15,1,0.8023,0.6993,0.0221,1,1,0
eval_00471.png,111.47,1,0.6444,0.5814,0.0037,1,1,0
eval_00472.png,119.29,1,0.734,0.6977,0.0598,1,1,0
eval_00473.png,147.97,1,0.86,0.6991,-0.0132,0,1,0
eval_00474.png,21.11,1,0.643,0.517,-0.1854,0,1,0
eval_00475.png,294.97,0,0.1389,0.2206,-0.1054,0,0,0
eval_00476.png,131.25,1,0.5918,0.6034,0.1548,1,1,0
eval_00477.png,163.51,1,0.6456,0.6135,-0.0169,0,1,0
eval_00478.png,170.63,1,0.7699,0.6318,0.0053,1,1,0
eval_00479.png,90.65,1,0.6844,0.6844,0.0984,1,1,0
eval_00480.png,154.03,1,0.6746,0.7377,0.21,1,1,0
eval_00481.png,195.08,1,0.8242,0.684,0.201,1,1,0
eval_00482.png,234.06,1,0.5498,0.4537,0.0,0,0,1
eval_00483.png,159.06,1,0.8282,0.6269,-0.0348,0,1,0
eval_00484.png,97.82,1,0.6608,0.568,-0.0294,0,1,0
eval_00485.png,212.08,1,0.8009,0.3708,-0.0031,0,1,0
eval_00486.png,282.67,1,0.3856,0.4756,0.0758,1,1,0
eval_00487.png,163.61,1,0.7038,0.7348,0.0159,1,1,0
eval_00488.png,119.51,1,0.7504,0.6265,-0.0226,0,1,0
eval_00489.png,92.17,1,0.7401,0.7716,0.0123,1,1,0
eval_00490.png,106.69,1,0.7533,0.7682,-0.0702,0,1,0
eval_00491.png,12.59,1,0.5652,0.5001,0.0012,1,1,0
eval_00492.png,170.7,1,0.7382,0.7591,-0.0299,0,1,0
eval_00493.png,104.02,1,0.7033,0.5797,0.1067,1,1,0
eval_00494.png,116.33,1,0.6418,0.5845,0.0958,1,1,0
eval_00495.png,101.38,1,0.7822,0.7887,0.062,1,1,0
eval_00496.png,137.82,1,0.8258,0.793,0.0243,1,1,0
eval_00497.png,220.04,1,0.5052,0.4875,0.054,1,1,0
eval_00498.png,163.92,1,0.7724,0.6781,-0.0265,0,1,0
eval_00499.png,183.56,1,0.7712,0.8834,0.1094,1,1,0
eval_00500.png,155.8,1,0.7147,0.6269,-0.0109,0,1,0
eval_00501.png,195.73,1,0.8405,0.8704,0.3417,1,1,0
eval_00502.png,172.87,1,0.744,0.5625,0.0242,1,1,0
eval_00503.png,93.91,1,0.7524,0.5531,0.0122,1,1,0
eval_00504.png,344.04,0,0.2566,0.3943,-0.0057,0,0,0
eval_00505.png,66.42,1,0.8099,0.7411,-0.0026,0,1,0
eval_00506.png,146.55,1,0.4727,0.4367,0.1839,1,1,0
eval_00507.png,53.2,1,0.85,0.806,-0.0898,0,1,0
eval_00508.png,114.09,1,0.8431,0.8311,-0.0272,0,1,0
eval_00509.png,15.62,1,0.6739,0.3851,0.0603,1,1,0
eval_00510.png,138.65,1,0.6171,0.5825,0.2395,1,1,0
eval_00511.png,140.95,1,0.6521,0.5832,0.1546,1,1,0
eval_00512.png,161.91,1,0.6148,0.5079,0.1749,1,1,0
eval_00513.png,154.42,0,0.367,0.4475,-0.1122,0,0,0
eval_00514.png,89.77,1,0.7516,0.6666,-0.0163,0,1,0
eval_00515.png,96.94,1,0.4957,0.4908,0.0641,1,1,0
eval_00516.png,112.51,1,0.7567,0.7479,0.044,1,1,0
eval_00517.png,167.14,1,0.7476,0.7021,0.308,1,1,0
eval_00518.png,90.79,1,0.7191,0.6443,-0.0984,0,1,0
eval_00519.png,337.44,0,0.0569,0.0602,-0.2668,0,0,0
eval_00520.png,131.49,1,0.7918,0.6161,-0.0316,0,1,0
eval_00521.png,224.91,1,0.7273,0.7841,-0.3406,0,1,0
eval_00522.png,115.56,0,0.4971,0.6591,0.1145,1,1,1
eval_00523.png,295.89,0,0.1782,0.3344,0.0252,1,0,0
eval_00524.png,118.88,1,0.7336,0.6445,-0.024,0,1,0
eval_00525.png,113.17,1,0.6421,0.5814,0.0025,1,1,0
eval_00526.png,123.82,1,0.5346,0.6429,0.0078,1,1,0
eval_00527.png,161.04,1,0.825,0.7591,0.2333,1,1,0
eval_00528.png,121.71,1,0.5672,0.5062,0.0352,1,1,0
eval_00529.png,159.75,1,0.6289,0.5604,-0.0424,0,1,0
eval_00530.png,201.24,1,0.8021,0.636,0.0069,1,1,0
eval_00531.png,116.63,1,0.6733,0.6718,-0.0005,0,1,0
eval_00532.png,50.78,1,0.8013,0.6725,0.0028,1,1,0
eval_00533.png,122.87,0,0.5171,0.7471,0.1048,1,1,1
eval_00534.png,146.72,1,0.7269,0.6893,0.0204,1,1,0
eval_00535.png,131.33,1,0.7964,0.6797,0.001,1,1,0
eval_00536.png,341.6,1,0.5018,0.348,0.0234,1,0,1
eval_00537.png,228.32,1,0.6752,0.7125,0.0254,1,1,0
eval_00538.png,98.12,1,0.7851,0.7418,-0.0229,0,1,0
eval_00539.png,171.87,1,0.648,0.6073,-0.0341,0,1,0
eval_00540.png,237.66,0,0.3991,0.412,-0.029,0,0,0
eval_00541.png,124.6,1,0.792,0.6703,-0.027,0,1,0
eval_00542.png,153.13,1,0.7401,0.6038,0.2133,1,1,0
eval_00543.png,170.29,1,0.8213,0.6909,0.078,1,1,0
eval_00544.png,352.92,0,0.1572,0.2159,-0.0226,0,0,0
eval_00545.png,73.61,1,0.8458,0.7723,0.0833,1,1,0
eval_00546.png,96.67,1,0.797,0.7319,-0.0287,0,1,0
eval_00547.png,124.44,1,0.5709,0.5437,-0.0334,0,1,0
eval_00548.png,301.85,0,0.2563,0.3862,0.0012,1,0,0
eval_00549.png,324.43,0,0.1251,0.429,-0.0963,0,0,0
eval_00550.png,148.24,1,0.7893,0.7088,-0.0679,0,1,0
eval_00551.png,92.69,1,0.7697,0.7481,-0.015,0,1,0
eval_00552.png,158.24,1,0.8615,0.6821,0.1984,1,1,0
eval_00553.png,175.77,1,0.7827,0.8775,0.3412,1,1,0
eval_00554.png,123.44,1,0.7089,0.4632,0.0734,1,1,0
eval_00555.png,123.26,1,0.6041,0.3886,0.1423,1,1,0
eval_00556.png,158.32,1,0.9135,0.7437,0.194,1,1,0
eval_00557.png,227.08,1,0.5228,0.6466,-0.0196,0,1,0
eval_00558.png,124.22,1,0.6909,0.6506,0.1306,1,1,0
eval_00559.png,135.45,1,0.7542,0.6465,0.165,1,1,0
eval_00560.png,207.17,1,0.3939,0.4639,0.0701,1,1,0
eval_00561.png,160.99,1,0.7441,0.5671,0.1429,1,1,0
eval_00562.png,69.33,1,0.719,0.7189,0.0152,1,1,0
eval_00563.png,103.46,1,0.6506,0.7114,-0.1411,0,1,0
eval_00564.png,115.8,1,0.597,0.4654,0.0674,1,1,0
eval_00565.png,95.75,1,0.7622,0.6058,-0.0046,0,1,0
eval_00566.png,220.63,1,0.81,0.7373,0.3665,1,1,0
eval_00567.png,345.44,0,0.1012,0.1868,-0.1312,0,0,0
eval_00568.png,138.62,1,0.7221,0.541,0.063,1,1,0
eval_00569.png,86.52,1,0.8275,0.6626,-0.0167,0,1,0
eval_00570.png,150.81,1,0.788,0.6745,-0.0085,0,1,0
eval_00571.png,192.59,1,0.6244,0.7173,0.0338,1,1,0
eval_00572.png,219.44,1,0.8986,0.8315,0.1362,1,1,0
eval_00573.png,78.57,1,0.8744,0.8706,0.0169,1,1,0
eval_00574.png,326.25,0,0.0722,0.3116,0.0222,1,0,0
eval_00575.png,90.84,1,0.8161,0.7306,-0.0988,0,1,0
eval_00576.png,191.33,1,0.5048,0.5093,0.0319,1,1,0
eval_00577.png,145.8,1,0.7544,0.7739,0.0536,1,1,0
eval_00578.png,319.93,0,0.1415,0.3377,0.0069,1,0,0
eval_00579.png,147.97,1,0.7953,0.6622,0.0008,1,1,0
eval_00580.png,175.87,1,0.8407,0.8177,0.1881,1,1,0
eval_00581.png,179.78,1,0.6721,0.5916,0.0151,1,1,0
eval_00582.png,43.59,0,0.4321,0.4292,-0.0887,0,0,0
eval_00583.png,91.91,1,0.6977,0.3995,0.0222,1,1,0
eval_00584.png,130.46,1,0.6801,0.6322,-0.0884,0,1,0
eval_00585.png,111.37,1,0.705,0.6977,0.022,1,1,0
eval_00586.png,142.89,1,0.6763,0.6701,0.0261,1,1,0
eval_00587.png,166.66,1,0.7055,0.6692,-0.1595,0,1,0
eval_00588.png,106.09,1,0.7837,0.65,-0.0141,0,1,0
eval_00589.png,161.34,1,0.8238,0.6814,-0.004,0,1,0
eval_00590.png,143.02,1,0.5944,0.5491,0.1347,1,1,0
eval_00591.png,301.22,1,0.3612,0.3957,0.0659,1,1,0
eval_00592.png,163.98,1,0.7201,0.6794,0.0094,1,1,0
eval_00593.png,160.35,1,0.7798,0.4,0.0919,1,1,0
eval_00594.png,14.65,0,0.3835,0.2592,-0.2295,0,0,0
eval_00595.png,2.21,1,0.59,0.5214,-0.0035,0,1,0
eval_00596.png,169.32,1,0.6952,0.6718,0.0115,1,1,0
eval_00597.png,348.39,0,0.2047,0.3536,-0.0556,0,0,0
eval_00598.png,314.85,0,0.1832,0.2417,0.0138,1,0,0
eval_00599.png,166.88,1,0.7779,0.59,0.0588,1,1,0
eval_00600.png,162.33,1,0.5995,0.3199,-0.1469,0,0,1
eval_00601.png,163.88,1,0.5283,0.487,-0.0062,0,1,0
eval_00602.png,165.07,1,0.7284,0.61,0.0136,1,1,0
eval_00603.png,153.32,1,0.5518,0.4089,0.0549,1,1,0
eval_00604.png,261.15,1,0.6681,0.7001,-0.0384,0,1,0
eval_00605.png,156.22,1,0.8237,0.5898,-0.0329,0,1,0
eval_00606.png,80.03,1,0.7132,0.6428,0.0661,1,1,0
eval_00607.png,302.26,0,0.384,0.597,0.0535,1,0,0
eval_00608.png,112.8,1,0.7467,0.6438,0.1241,1,1,0
eval_00609.png,151.69,1,0.7316,0.5902,0.1334,1,1,0
eval_00610.png,109.94,1,0.6523,0.696,0.1598,1,1,0
eval_00611.png,9.23,1,0.7037,0.5715,0.0122,1,1,0
eval_00612.png,173.21,1,0.8483,0.46,0.0149,1,1,0
eval_00613.png,141.3,1,0.8926,0.6463,0.1041,1,1,0
eval_00614.png,332.75,0,0.2216,0.3884,0.0172,1,0,0
eval_00615.png,134.88,1,0.7117,0.5133,0.0097,1,1,0
eval_00616.png,141.17,1,0.6977,0.647,0.0191,1,1,0
eval_00617.png,98.7,1,0.7,0.4023,0.1163,1,1,0
eval_00618.png,38.63,0,0.58,0.6369,0.0289,1,1,1
eval_00619.png,151.82,1,0.6575,0.5975,-0.3093,0,1,0
eval_00620.png,107.84,1,0.5104,0.4899,0.0181,1,1,0
eval_00621.png,11.3,1,0.7016,0.6888,-0.0533,0,1,0
eval_00622.png,302.56,0,0.2409,0.24,-0.0401,0,0,0
eval_00623.png,105.69,1,0.6058,0.5102,-0.0008,0,1,0
eval_00624.png,101.98,1,0.7579,0.5575,0.0426,1,1,0
eval_00625.png,239.42,1,0.8745,0.9262,0.3272,1,1,0
eval_00626.png,189.74,1,0.4636,0.617,-0.0141,0,1,0
eval_00627.png,11.28,0,0.4566,0.5769,-0.4276,0,0,0
eval_00628.png,250.97,1,0.8286,0.7192,0.0655,1,1,0
eval_00629.png,98.96,1,0.7963,0.7937,0.0768,1,1,0
eval_00630.png,322.35,0,0.4703,0.4201,-0.4244,0,0,0
eval_00631.png,133.95,1,0.5576,0.5706,0.1904,1,1,0
eval_00632.png,255.23,1,0.7134,0.6253,-0.0165,0,1,0
eval_00633.png,172.78,1,0.7618,0.7695,0.3482,1,1,0
eval_00634.png,8.63,1,0.6012,0.5482,0.045,1,1,0
eval_00635.png,159.38,1,0.7845,0.5508,0.0753,1,1,0
eval_00636.png,91.83,1,0.8369,0.7111,-0.0709,0,1,0
eval_00637.png,206.58,1,0.8606,0.808,-0.0066,0,1,0
eval_00638.png,50.78,1,0.8051,0.7594,-0.0064,0,1,0
eval_00639.png,138.91,1,0.6643,0.6069,0.0008,1,1,0
eval_00640.png,137.35,1,0.573,0.4689,0.2358,1,1,0
eval_00641.png,137.46,1,0.4044,0.5252,0.154,1,1,0
eval_00642.png,122.85,1,0.7396,0.68,0.1569,1,1,0
eval_00643.png,177.12,1,0.7642,0.7926,0.0209,1,1,0
eval_00644.png,163.97,1,0.775,0.6924,-0.1095,0,1,0
eval_00645.png,18.85,1,0.6851,0.3752,0.0288,1,1,0
eval_00646.png,125.19,1,0.5931,0.5649,0.093,1,1,0
eval_00647.png,148.24,1,0.8382,0.7874,0.1496,1,1,0
eval_00648.png,164.53,1,0.6558,0.5894,0.049,1,1,0
eval_00649.png,251.21,1,0.7437,0.7223,0.0477,1,1,0
eval_00650.png,40.74,1,0.7984,0.6613,-0.4875,0,1,0
eval_00651.png,41.71,1,0.8208,0.7636,0.0332,1,1,0
eval_00652.png,57.19,1,0.6837,0.6164,-0.0125,0,1,0
eval_00653.png,238.5,1,0.5427,0.6475,-0.0745,0,0,1
eval_00654.png,295.59,0,0.1777,0.1894,-0.087,0,0,0
eval_00655.png,119.11,1,0.7467,0.7393,0.0045,1,1,0
eval_00656.png,124.9,1,0.6542,0.6807,0.0347,1,1,0
eval_00657.png,276.85,1,0.6176,0.6006,0.0588,1,1,0
eval_00658.png,309.73,0,0.326,0.2322,0.1258,1,0,0
eval_00659.png,128.93,1,0.9169,0.7826,0.1099,1,1,0
eval_00660.png,170.8,1,0.7324,0.5837,0.2228,1,1,0
eval_00661.png,123.05,1,0.7129,0.6106,-0.0201,0,1,0
eval_00662.png,114.73,1,0.5959,0.5464,-0.0007,0,1,0
eval_00663.png,358.13,1,0.6758,0.7308,-0.1881,0,1,0
eval_00664.png,127.8,1,0.8399,0.7284,-0.0127,0,1,0
eval_00665.png,172.89,1,0.7717,0.6318,0.2778,1,1,0
eval_00666.png,337.85,0,0.1687,0.2647,-0.0829,0,0,0
eval_00667.png,163.71,1,0.7473,0.6729,-0.0527,0,1,0
eval_00668.png,355.92,0,0.3751,0.5862,0.0058,1,0,0
eval_00669.png,113.8,1,0.7553,0.7175,0.0065,1,1,0
eval_00670.png,157.64,1,0.8311,0.6317,0.132,1,1,0
eval_00671.png,144.6,1,0.4836,0.5163,0.0123,1,1,0
eval_00672.png,255.64,1,0.4863,0.3699,0.0547,1,1,0
eval_00673.png,137.21,1,0.3777,0.459,-0.0312,0,1,0
eval_00674.png,146.89,1,0.876,0.7468,-0.0317,0,1,0
eval_00675.png,144.08,1,0.804,0.4587,0.0169,1,1,0
eval_00676.png,168.26,1,0.8272,0.8482,0.1089,1,1,0
eval_00677.png,285.74,0,0.3879,0.4872,-0.0177,0,0,0
eval_00678.png,115.95,1,0.7068,0.5762,0.0259,1,1,0
eval_00679.png,164.27,1,0.6228,0.5822,-0.0126,0,1,0
eval_00680.png,183.0,1,0.7159,0.6878,0.1463,1,1,0
eval_00681.png,108.9,1,0.8025,0.7386,-0.0261,0,1,0
eval_00682.png,157.06,1,0.6473,0.501,-0.0102,0,1,0
eval_00683.png,146.8,1,0.6476,0.4645,0.007,1,1,0
eval_00684.png,196.45,1,0.8144,0.7998,0.1839,1,1,0
eval_00685.png,2.09,0,0.2965,0.3783,-0.0276,0,0,0
eval_00686.png,225.08,1,0.8207,0.7964,0.0323,1,1,0
eval_00687.png,270.39,0,0.2955,0.3188,0.0007,1,0,0
eval_00688.png,303.29,0,0.4326,0.4083,-0.0016,0,0,0
eval_00689.png,116.85,1,0.7612,0.628,0.2656,1,1,0
eval_00690.png,327.99,0,0.1611,0.1326,-0.1795,0,0,0
eval_00691.png,169.62,1,0.612,0.7433,0.0033,1,1,0
eval_00692.png,122.11,1,0.7175,0.5836,0.123,1,1,0
eval_00693.png,175.45,1,0.7785,0.6862,-0.0261,0,1,0
eval_00694.png,245.6,1,0.6246,0.4448,0.0245,1,1,0
eval_00695.png,11.0,0,0.5098,0.6761,-0.3584,0,0,0
eval_00696.png,77.36,1,0.8218,0.804,-0.0474,0,1,0
eval_00697.png,153.18,1,0.7963,0.6631,0.0211,1,1,0
eval_00698.png,70.3,0,0.4114,0.2178,-0.12,0,0,0
eval_00699.png,159.13,1,0.6982,0.6558,0.0145,1,1,0
eval_00700.png,129.95,1,0.7597,0.7021,0.0761,1,1,0
eval_00701.png,289.71,0,0.3264,0.4609,0.0041,1,0,0
eval_00702.png,266.19,0,0.1085,0.1498,-0.0104,0,0,0
eval_00703.png,102.42,1,0.6212,0.5404,-0.0472,0,1,0
eval_00704.png,170.76,1,0.5322,0.476,-0.0145,0,1,0
eval_00705.png,159.23,1,0.6456,0.6394,0.0744,1,1,0
eval_00706.png,259.14,1,0.7915,0.744,0.057,1,1,0
eval_00707.png,108.46,1,0.8352,0.7861,-0.001,0,1,0
eval_00708.png,107.02,1,0.6973,0.5299,0.0201,1,1,0
eval_00709.png,162.64,1,0.7872,0.6813,0.1866,1,1,0
eval_00710.png,174.7,1,0.6275,0.6271,0.052,1,1,0
eval_00711.png,110.85,1,0.2488,0.3333,0.0529,1,1,0
eval_00712.png,247.81,1,0.4759,0.3166,-0.0379,0,0,1
eval_00713.png,175.42,0,0.5527,0.5487,-0.0646,0,0,0
eval_00714.png,148.42,1,0.7803,0.7662,0.0928,1,1,0
eval_00715.png,164.21,1,0.5711,0.4973,0.2476,1,1,0
eval_00716.png,107.93,1,0.6124,0.4942,0.037,1,1,0
eval_00717.png,313.62,0,0.2916,0.3851,-0.0558,0,0,0
eval_00718.png,101.76,1,0.7339,0.6436,0.0007,1,1,0
eval_00719.png,175.33,1,0.6517,0.7816,-0.0353,0,1,0
eval_00720.png,149.06,1,0.7019,0.477,-0.0116,0,1,0
eval_00721.png,139.12,1,0.7303,0.6911,0.1532,1,1,0
eval_00722.png,199.73,1,0.7761,0.836,0.0773,1,1,0
eval_00723.png,100.35,1,0.7002,0.5037,0.0259,1,1,0
eval_00724.png,61.56,1,0.6047,0.6812,-0.0503,0,1,0
eval_00725.png,59.96,1,0.8187,0.7293,-0.0366,0,1,0
eval_00726.png,169.79,1,0.6736,0.541,0.3307,1,1,0
eval_00727.png,156.43,1,0.8261,0.6454,-0.0046,0,1,0
eval_00728.png,146.36,1,0.7537,0.6022,0.1397,1,1,0
eval_00729.png,132.4,1,0.7915,0.5023,0.0017,1,1,0
eval_00730.png,103.4,1,0.5641,0.3804,0.0982,1,1,0
eval_00731.png,177.2,1,0.8577,0.6165,0.2064,1,1,0
eval_00732.png,155.5,1,0.8024,0.7358,0.0461,1,1,0
eval_00733.png,167.13,1,0.7372,0.6637,-0.0044,0,1,0
eval_00734.png,151.06,1,0.7299,0.6843,0.0191,1,1,0
eval_00735.png,227.51,1,0.7176,0.75,-0.0194,0,1,0
eval_00736.png,129.36,1,0.751,0.5659,0.023,1,1,0
eval_00737.png,277.85,0,0.1581,0.3909,-0.0058,0,0,0
eval_00738.png,165.33,1,0.6423,0.3726,0.071,1,1,0
eval_00739.png,100.54,1,0.8024,0.8122,0.1059,1,1,0
eval_00740.png,127.99,1,0.6161,0.4771,-0.0222,0,1,0
eval_00741.png,135.18,1,0.8292,0.7499,0.0328,1,1,0
eval_00742.png,90.94,1,0.6791,0.7136,0.0294,1,1,0
eval_00743.png,141.96,1,0.7824,0.6145,0.0944,1,1,0
eval_00744.png,155.66,1,0.6933,0.5408,0.1252,1,1,0
eval_00745.png,130.52,1,0.7314,0.756,0.0003,1,1,0
eval_00746.png,91.31,1,0.7819,0.7149,0.0573,1,1,0
eval_00747.png,128.51,1,0.5839,0.6012,0.0477,1,1,0
eval_00748.png,127.73,1,0.6905,0.6195,-0.0104,0,1,0
eval_00749.png,174.52,1,0.7381,0.6905,0.0866,1,1,0
eval_00750.png,159.57,1,0.6814,0.5343,0.0869,1,1,0
eval_00751.png,73.89,1,0.5425,0.6917,0.0176,1,1,0
eval_00752.png,76.33,1,0.7712,0.565,0.0559,1,1,0
eval_00753.png,34.2,1,0.7332,0.5222,-0.3999,0,1,0
eval_00754.png,130.83,1,0.6474,0.6479,0.101,1,1,0
eval_00755.png,20.75,1,0.7523,0.3369,-0.0343,0,1,0
eval_00756.png,119.36,1,0.6228,0.5666,-0.0451,0,1,0
eval_00757.png,122.98,1,0.7331,0.7489,0.0438,1,1,0
eval_00758.png,66.29,1,0.7025,0.7835,0.0575,1,1,0
eval_00759.png,154.86,1,0.4831,0.4971,-0.0018,0,1,0
eval_00760.png,278.21,1,0.3586,0.3742,0.1064,1,1,0
eval_00761.png,141.93,1,0.8497,0.7572,-0.0093,0,1,0
eval_00762.png,135.53,1,0.6275,0.5272,-0.0613,0,1,0
eval_00763.png,108.57,1,0.7576,0.7279,0.0421,1,1,0
eval_00764.png,152.32,1,0.7911,0.6015,0.3745,1,1,0
eval_00765.png,282.12,0,0.1234,0.1064,-0.1144,0,0,0
eval_00766.png,248.39,1,0.7589,0.7061,0.1524,1,1,0
eval_00767.png,297.68,0,0.1576,0.2556,0.0454,1,0,0
eval_00768.png,285.47,0,0.2634,0.2271,-0.1455,0,0,0
eval_00769.png,153.91,1,0.75,0.761,0.0174,1,1,0
eval_00770.png,12.51,1,0.7555,0.4123,0.0475,1,1,0
eval_00771.png,153.08,1,0.709,0.7034,-0.0137,0,1,0
eval_00772.png,119.55,1,0.8016,0.6551,0.0087,1,1,0
eval_00773.png,155.58,1,0.7537,0.6956,0.0094,1,1,0
eval_00774.png,199.38,1,0.569,0.4351,-0.4128,0,0,1
eval_00775.png,94.47,1,0.6975,0.5744,0.1569,1,1,0
eval_00776.png,177.03,1,0.6455,0.6471,0.0773,1,1,0
eval_00777.png,245.42,1,0.8236,0.7692,0.033,1,1,0
eval_00778.png,199.83,1,0.7011,0.6896,-0.0215,0,1,0
eval_00779.png,91.24,1,0.7941,0.7109,-0.0239,0,1,0
eval_00780.png,156.98,1,0.5483,0.5423,-0.0873,0,0,1
eval_00781.png,115.07,1,0.7705,0.7469,0.1186,1,1,0
eval_00782.png,124.26,1,0.6967,0.6353,0.0159,1,1,0
eval_00783.png,135.67,1,0.719,0.6944,0.0354,1,1,0
eval_00784.png,177.25,1,0.7792,0.8223,-0.0192,0,1,0
eval_00785.png,158.44,1,0.5044,0.3754,0.0253,1,0,1
eval_00786.png,28.92,1,0.6517,0.6514,0.0015,1,1,0
eval_00787.png,126.1,1,0.8551,0.5694,0.0975,1,1,0
eval_00788.png,129.65,1,0.7246,0.3661,0.0505,1,1,0
eval_00789.png,84.44,1,0.8185,0.6389,0.0151,1,1,0
eval_00790.png,90.51,1,0.7386,0.5217,0.0057,1,1,0
eval_00791.png,24.95,1,0.6713,0.7007,-0.2259,0,1,0
eval_00792.png,261.53,1,0.7194,0.4888,-0.0064,0,1,0
